text,label
"I understand that there has been somethings going on with computers. People think they're good. People they're bad. Other people just don't care. People just don't understand the present day. Society is a whole lot different then when parents were kids. People just don't get modern day society. I'm going to tell you the advantages and disadvantages to computers. There are a lot of advantages to computers. You can find information fast. Communication with people around the world is a huge advantage. Computers keep kids and teens entertained. There are games on websites. Computers are the thing we use today. A lot of things are done by computers, computers also prevent you from wasting money on books because you could just google it. There are a lot of disadvantages to computers. They cost a lot of money. Computers can down. There could also be dumb websites that have no purpose like facebook and myspace. Computers are complicated if you don't grow up with them it's hard to learn. The government has all they're information in computers. If they didn't people would be able to steal information a lot. Computers are the greatest thing we've invented so far. It helps with a lot of tasks these days. There are infinite numbers of information in the world and computers help find it. I hope that this letter informed you more about computers. Good and bad things come from this. But, it is mostly good. Kids and teens would be so bored that they would the parents insane.",0
"To me that is not good to take some music or book to be  removed becuase that is not cool to do that becuase people read or sing what they feel most of the time. That is what people mose do they rend or sing what they feel about in waht they feel in there body that is what  I thing that they should  not removed they music or book, movies. You are going to remove people tallens I do thing that is ok to do that to those people they work haren to do wan they like in just be the thing they say or dowen you are go to remove there tallen no. The people that do like that than do lessn to it or see just shanjet to something more than that. You know that is bad to remove there musics and books because you wall remove there carenos to not just NUM1 thing you will remove more than what you thing. You just make gtham lusen averthing to that is wan they like or love to sing or dowe there books of wan they think that is more than at book or song to them.      I say no becuase that is what they like to do in if you do like it than just do hare just shanjet than instad of makeing a big delown to them in make there life mesoper by harening poeple takeing of them of wan they sing or rending",0
"The setting is described by the author, were very challenging for three reasons, distance, water and the heat. All of these only occurred to multiply the effects of the others. As time had went on, the cyclist grew tired from the heat. In one sentence the effect of the heat were clearly described by the cyclist",0
"The author concludes the story with this paragraph because it shows that she is trying to adapt to her new sorrounds. The hibiscus reminds her of her old life and it comforts her. So when she takes her test in the spring she will feel better and more comfortable while she is remembering her old life in a new place. In the story it says that she failed her test and then she bought a plant that reminded her of her old life. The plant brought back memories of her old life and that helped comfort her. The spring reminds her of her old life because the flowers in the garden are blooming, the geese return, and the snow has melted. Saeng feels like she could adapt to her new surroundings with the comfort of her memories of her old life.",0
"A very wise man in CAPS1 life once said, 'The only way to escape temptation, is to remove the temptation all together.' CAPS1 CAPS2, PERSON2, while growing up had poor influences all around him. CAPS4 went to a run-down school, lived in a crime torn neighborhood, had a drunk for a CAPS2, had no mother around to help him and had an older brother that often beat him and hurt him, emotionally and physically. As CAPS4 grew up there were temptations to do the wrong thing morally all around him. CAPS4 had no example of how to behave, yet CAPS4 stayed away from CAPS3, tobacco, drugs, guns, prostitutes, violence and fighting, and even something as 'minor' as pornography.      As I have been growing up with CAPS1 CAPS2 as a hard working individual and having CAPS1 mother around to help me with school work and preparing for college, the truth shows how times have changed. Just before I was born, CAPS1 parents moved out of the old crime riden neighborhood and out of the city for that matter. We moved to the suburbs where crime is more rare and mostly just misdimeaners. CAPS1 CAPS2 told me one day, 'I'm scared by how the times have changed. When I was a kid, fowl language was un heard of in songs and music but now-a-days the songs seem to be about nothing but sex, drugs, killing people, and even about rape! At this rate I'm scared of the thought of what you're kids are going to see, son.' CAPS4 had a valid point. In our curent days the youth can go to even the public library and get books on illegal drugs and movies with sex scenes and music that talkes about killing law enforcement officers.      What has the world come to when a child of age eight MONTH1 walk into a public library and check-out a book on cocaine? The worst part is that they can just read these books while browsing, they don't actually have to check the book out. A quote from the author Katherine Paterson stated, 'All of us can think of a book that we hope none of our children or any other children have taken off the shelf.' I believe that rather than hoping they don't pull the book off the shelf that we should just remove the book from the shelf and CAPS5 have the book there at all.      Public libraries are marked as safe places for children and adults to go to if they feel thretened or endangered. Well what if CAPS1 CAPS2 as a parent feels thretened by the fact that there are evils out in the world and they have become so accepted by todays society that they are even found in the public library? Then what? Public libraries and other public resourcess should be controled and monitored about what they allow into their doors. A parent SHOULD CAPS5 have to hope that his or her child doesn't pick up a book about an inapropriot topic while in public but should know that that is CAPS5 the case. Parents should be able to relax and rest asured that their child is safe from the filth of inmoral things",0
"The mood that the author created in the memoir is a very loving and caring one. This is because the author tells what his parents gave up just for him to have a good life. That means his parents really loved him because they wanted him to grow up and have a good life. And that was something that they could find in LOCATION1. It is very caring of them because when they moved to LOCATION1 not only did they look after their baby, but other people that needed help as well. To them everyone in their neighborhood was their family and they all looked after each other. The mood is really both loving and caring because it shows how an group of people are so close, that they love and care for each other as one family. No matter what even in hard times one of them will always have their door open for them, and they can always relay on them. That is what family is about.",0
"Laughter I've always been one who laughs a lot. It does not take much effort for me to bust out in a laughing fit, the topic doesn't even need to be that funny. I'm not the type to do the ""nervous laugh"" though. I think my laugh fits me well because I am quiet, just like my laugh. I always get a little embarrassed when my laugh gets louder than usual.  The weather lately has been very cold with snow falling here and there. I have just been itching for some good, warm swimming weather. This past weekend my boyfriend, PERSON1, and I went up to the mountains to play in the deep snow. After a few hours of being up in the snow we headed back down the mountain to go to his house and use his hot tub.Obviously it was very cold and me, being more of a fair weather girl, just wanted to go somewhere to warm up. First we stopped by my house so i could grab my swim suite that I recently ordered off line and was dying to use it.  We left our clothes in the back room and ran out in the cold to get in the hot tub on his back patio. The hot water felt so good; it relaxed my body of ice and my tense muscles. We were in the hot tub for about forty five minutes before we noticed how hungry we were. Since we had gotten all warmed up we decided CAPS1 sounded good. We jumped out of the hot tub and ran for the back room to dry off and get our clothes on. I had gotten all dried off and started to put my jeans back on. When I put my first leg in my jeans I just had a feeling that I was going to fall. Sure enough, when I got my second leg half way in the other side I lost my balance, tripped over a huge exercise machine, and fell hard on my butt. I started busting out laughing, along with PERSON1, I was a bit embarrassed but at least it didn't hurt too bad. After I had gotten up and walked around for a few minutes my butt started to hurt more and more.  PERSON1 kept making jokes about me falling, even though they were pretty funny, I tried not to laugh. He was facing me while we were having a conversation, when we were done talking he turned towards the door to leave and hit his head square on the exact same exercise machine I had tripped over just minutes before. Instantly, I was bent over laughing. I could not move, I was laughing to hard. It looked like it had to hurt when he hit his head, he had a nice red bump under his eye. He didn't find it nearly as funny as I did and just walked out the door. Still, laughing hysterically I tried to follow him out the door but it was hard to move from laughing so much. My stomach was hurting from all the laughing when it finally started to subside.  Still having a little giggle left in me, I walked to his pickup to wait for him while he was talking to his dad. When I turned around to see if he was coming I started laughing again just seeing him walking to the pick up. The look on his face when he seen me laughing again was just priceless. I could imagine why I looked ridiculous to him; sitting all by myself in his pickup laughing hysterically again.  Laughter is one of the very few things in this world that is free. Everybody's laugh is unique and can change due to the situation. There are many different laughs a person can have such as nervous, happy, giddy, and so on. If people can share a laugh it can bring them together. Through out the world laughter is a universal sign of happiness. People of any age, race, or religion can share a laugh. Over all, laughter is just a great feeling.",0
"Based on the article The Mooring Mast, the builders of the Empire State Building faced challenges in attempting to allow dirigibles to dock there, such as the lack of landing area, being practical, and ensuring safety. The lack of landing area was of the the challenges. ""The one obstacle to their expanded use in New York City was the lack of a suitable landing area"". Since no dirigible could land on the Empire State Building without some fish and landing space this was a challenge the builders of the building faced. Another challenge was making the dock practical, ""one set of engineers here in New York is trying to dope out a practical, workable arrangement.."". This shows that a practical arrangement of the talking has yet been made, and therefore it was another challenge the builders faced. Lastly, the builders of the Empire State Building faced safety issues, "".... are figuring on some safe way of mooring airships to this mast""-this informs that the safety of docking dirigibles has not been unsured yet, that it was still a challenge the builders faced area altogether, the builders of the Empire State Building faced challenges such as the lack of landing areas, being practical, and ensuring safety.",0
The author ends the story with the paragrap and because it is winter time and she can not do anything in the winter because of the snow. The snow made it so that she would have to take a test in the spring.,0
"The author concludes the story with this paragraph because it connects the hibiscus back to the trials and triumphs of saeng . Just how saeng cant give up .and must go back to retake the test, the winter hibiscus must make it through the hard, rough winter and come back strong . The hibiscus are a symbol of hope and saeng thinks of them as her hope. Throughout the story, the hibiscus are comforting to saeng because they remind her of home. The author includes this because many people can relate to this and find hope in things.  For saeng, knowing that each year the hibiscus will come back in those conditions, reassures her that shell be okay there as well.",0
"The features of the setting in this story, Do not exceed Posted Speed limit, affect the cyclist in a huge way. The cyclist was biking through California in a desert-like area. It can get very hot there,like the writer describes, wide rings of sweat circled my shirt. The fact that the area he was biking through, and that he out of water put himself into serious danger. Also, since the cyclist had no water he was becoming dehydrated. The area he was biking through had barely any people. This means there was no water available for him. Therefore, if the setting had taken place in a cooler setting with lots of people, the cyclist would have found water. Without this type of setting, the story would have completely changed.",0
The mood by the author in the memories.,0
"In my opinion, censorship of any kind shouldn't exist, especially in libraries.           Libraries are where anyone can go and check out a book, CAPS1, magazine, or movie. It's where the poor can have access to the same materials the better off have. If you take away opinions in books, music, film or magazinenewspaper articles, then you're taking away the author's right to freedom of speech just because someone deemed it offensive.           The right to free speech is an important one in the LOCATION1, we can have opinions here, we can choose our beliefs, and if someone wants to share their beliefs and opinions by form of writing, then they should be allowed.          Writing is a form of expression, writers can express their thoughts, use their imagination to come up with fantasy worlds and unique characters. Who does one think they are to say it's offensive? Who gets to decide that this book of movie is offensive?          If we take away books that one person finds 'offensive', we wouldn't have anything to read. Some people MONTH1 find the CAPS2 offensive, but we still put that in libraries, some people MONTH1 find books on wizardry and vampires offensive, yet those are all rage now, we wouldn't take those away.     Things that people find offensive are just opinions--just like the ones of those of the writers. It just simply wouldn't work out--if you want young people to read, you have to give them something to read that will stimulate their interests, and sometimes that MONTH1 be 'offensive.",0
"The story Winter Hibiscus by Minfong Ho,is about overcoming adversity. She concludes the story by writing when they come back [the geese] then I will take that test NUM1). The main character, Saeng, had been having trouble at school and on her way home had seen an assortment of flowers that were indigenous to her homeland. Saeng felt a shock of recognition so intense it was almost NUM2) The sight of those flowers namely the hibiscus reminded her of what she lost and offered comfort in the face of the memory. The winter hibiscus could still survive even though it was not in the land where it belonged. Her mother states Its flowers arent as pretty but its strong enough. Thats what NUM3). Saeng , after hearing this, decides that she could be strong, too, and would try to do her best in school. She would adapt just like the winter hibiscus.",0
"Have you ever thought about all the intresting things you can do on computers such as call people, order groceries, and read books for school. Today it seems like the world is held together by technology and I think computers are at number one. ""CAPS1 my older sister moved to CAPS2 it was hard to keep intuch and see eachother, but we found out about ORGANIZATION1, which is a site where people all over can add people and chat, call, or webcam eachother, so we do that everyday and it's like she never left home."" PERSON2 says about the internet site ORGANIZATION1. CAPS4 sure PERSON2 and a lot of others love their computers. Studies show that NUM1 out of NUM2 people get more done in the day online PERSON1 says ""everyday my day is shortened because my CAPS3 because while at work I can order my groceries and have them delivered by four o clock CAPS1 I arive home from work I can make doctor apt, school apts and schedul meetings all with one touchclick where ever I go, instead of looking on the calander or picking up the phone. PERCENT1 of couples today say they met online via twitter, facebook, myspace or aol. The internet is great for meeting new people because you CAPS4 eachother and get to know one another or look at their profile pictures and things. You cand find peolple just like you online and after a while the two of you are friends. I have some of my best friends online through a mutual friend's page and it's a sucessful friendship today. Even schools took education to the web, with all books from a class avalible at home online. Students can even check grades online now and recieve comment from teachers. So now students are pushed to use the web at home and at school. I hope I have opened your mind a little to understand the internet is not all bad, and people spend so much time on them now because everything has moved to the web like school, stores, food, even tv you name it the web has it. Personaly I spend about an hour or two on the web chating, studying, watching tv. After I might go walk or play my CAPS5 but i'll still conected to the web because the CAPS5 picks up on wi-fi connections. So I think computers let you open up and connect with others and get other things done on the web. I hope by now you feel the same",0
"Desert, Hills and road condition and lack of water all are how the setting affected the cyclist. First, the cyclist reveals he is in the desert when he exclaims, I was trave ling throug the high deserts of california in June. This means it was hot. Second the hills and road conditions were horrible. The cyclist reveals this when he describes, flat road was replaced by short rolling hills, aid againg  It read: Rough road ahead: Do not exceed posted speed limit. Lastly, He had thought that he would have stops on the way to get water from. So he drank all the rate he wanted. He then figured out the needed to conserve it but by then it was too late. The examples shows that the cyclists condition was harder than he expected them to be.",0
"Libraries            CAPS1 are many libraries throughout the LOCATION1 that stock their shelves with materials such as books, magazines, music and movies. Libraries do have a purpose I must say, having a library gives out the information that you can't find elsewhere. Just think CAPS1's a huge variety of everything you might need all in one place. Certain materials such as magazines and movies that are rated CAPS2 for instance, should be placed elsewhere on the shelves immediately. If you'd like to rent them you MONTH1 ask for assistance, and go from CAPS1. Children of all ages step foot in your library and are bound to come across unneccessary information.  In my own perspective CAPS1 should be an adult section, where only adults above a certain age should be aloud in or be able to check out. By keeping such materials shown or on display, MONTH1 cause children to engage in dangerous or unsafe actions. As for music, it can go both ways. Music is more of a lifestyle, some people can't live without it. Adults in this day and age 'need music to survive' is what they commonly say. If your library decides to take these materials off the shelf, people MONTH1 be turned away and your library MONTH1 lose buisness.What is a library if you don't have music, books, magazines and movies? An empty room. Certain materials that are not appropriate for people of all ages should be placed high up, or in their own area where not everyone is aloud at. Taking away such materials MONTH1 cause alot of grief. Just reorganize and make libraries enviornmentally safe so everyone is welcomed and CAPS1 will be no complications",0
"Computers are a great machine to use. People can research, learn about any topic or subject and let people talk to friends online I think that computers have a good effect on people. Computers are one of the great inventions we have. They are very helpul in our everyday life. When people need to write a paper for school or do a project you can research what you need if you need to know some thing about, a topic that you don't know about, you can look up questions you have about it on the internet. If your writing a paper and need an answer its all on the internet. Suppose you want to go on a family vacation to california you can plan your whole trip right on your computer, you can book a flight, get a hotel room and even see what there is to do you can see the whole world right from your computer. If you want to learn another language you can learn an entire language on your computer. Also if your to busy to go to collage or want to take another class there are even schools online. The computer is a great way to learn about new things. Finally you can talk to friends online websites like facebook and myspace are great ways to keep in touch with your friends. naother positive way is CAPS1 you can instant message friends and family without having to wait so long for a response back. If you want your friends you can just message them. I think that computers have a positive effect on people. They are helpul in many ways such as people can do research, learn about new things and talk to friends I hope, you see my point at view they are samething everyone should have.",0
"In the memoir PERSON1 from Home: The Blueprints of Our Lives there is a thankful and gracious mood. Talking about his parents immigrating, PERSON1 says, ""They came selflessly, as many immigrants do, to give their children a better life,"" This quote shows thanks because PERSON1 is glad his parents immigrated to give him a better life. Another example of a gracious mood is in paragraph NUM1, ""I will always be grateful to my parents for their love and sacrifice."" PERSON1 shows his is gracious for what his parents did and how much they care about him. A final example of thanks is, ""It was here where I learned the real definition of ""family."" And for this, I will never forget that house or its gracious neighborhood."" PERSON1 is thankful that he got the opportunity to grow up in such a great house and community. As you can see from these examples, the memoir had a very thankful and gracious mood to it.",0
"One nice sunny day I was traped in a doctors office with no air conditioning. this doctors office had NUM1 chairs in the dirty waiting room. I was already cramed in the room with about NUM2 people for NUM3 minutes. I was trying to be patient but the patience was wearing off. Sweat dripped of of my face on to my black PERSON1 short-CAPS1 shirt. I was starting to get hot and mad, but I kept my patience. I know if I was going to get mad even more, it wouldnt help or make the time faster. Then all of a sudden, creeeeeck, the door opened. A tall white woman with green schrubs on said, CAPS2.",0
"CAPS1 judgment comes from expirience, and expirience comes from bad judgement, qouted from my uncle's dad. Computers haven't been around all that long for the public, so the public has little experience. Therefore, the public also lacks CAPS1 judgement in using computers and the detrimental effects are starting to show. Computers have caused damage to people! To begin with, computers can be a CAPS2 issue for people. In studies in LOCATION1, NUM1 out of NUM2 CAPS3 who spend their time (NUM3 or more hours) are wearing glasses. Because of bad CAPS2 effects the screen has on your eyes. Furthermore, computer games are made to be addicting, which causes CAPS3 to sit in front of the computer instead of excercising. This MONTH1 be one of the biggest causes of obesity in LOCATION2! My little brother used to be addicted to a flying game, and he sat in front of it for hours every day and started to get fat. As soon as he stopped playing it and going outside more he immediatly started to lose fat. Therefore, people need to move around more instead of sitting in front of the computer. To continue, my second argument is about detrimental effects computers have on the enviroment. First, computers need electricity to run. That electricity comes from power plants. Over PERCENT1 of LOCATION2's powerplants are coal, petroleum, or natural gas based. When people turn on the computer because they are bored, it wastes electricity that doesn't need to be used. Furthermore, scientists suspect humans are now a major cause of global warming. It is common sense that those powerplants burn their respective fuels to create electricity. In other words there is a definite connection between computers and global warming. Also, the powerplants release pollutants into the air that can eventually cause acid rain. To end with, my last argument is about people's skills. In a school survey, CAPS3 who used their computers for more than NUM4 hours per day didn't know how to cook or how to even light a match! There is a definite connection between the two as most people just put something in the microwave to eat to be able to go back to the computers as fast as possible. The matches are lit by parents to light fires or candles, But what happens when a natural disaster strikes like in LOCATION3 or LOCATION4? How will CAPS3 be able to fend for themselves? The only way to cook would be with fire. There wouldn't be microwaves to cook canned food with. Furthermore, how would CAPS3 be able to even start a fire without CAPS4 how to light a match? Evidently excessive computer use could have very detrimental effects in a natural disaster, even to adults, so we need to stop it! Do you want LOCATION2 to be thought of as CAPS5 and CAPS6? Should the enviroment, our only home, suffer because of a few bored people? How will we handle a major natural disaster? In conclusion, people are spending too much time on their computers, and they need to stop! People are becoming CAPS6, CAPS7 the environment, and losing important life skills. We need to all come together and cooperate to keep people healthy, to retain our life skills, but most importantly ssave our one and only beautiful LOCATION5.",0
"The builders didn't have a suitable landing area for the Dirigible, and if the Dirigible were to land on the Empire State Building's flat roof would add stress to the building. Money was one of the big issues the builders faced. In paragraph NUM1 its saying that the greatest obstact was nature, The heavy winds on top of the building were shifting due to the violent air current. for the Dirigible itself would be swivel around the mooring mast, and for the safety of the people as well. Another obsticle was the law, that flying too low over urban areas were not allowed.",0
One time me and my dad were at a store.There was a line about NUM1 people my dad and I were starting to get impatient so I told myself to calm down and wait. But I was still not calming down then the very first person left and then was starting to calm down and just wait for the next person to go.,0
"The author concluded the story with saying that Saeng will retake the driving test in the spring to prove a point. When walking home from her test, Saeng saw a familiar flower and chose to make a delar to a flower shop. There, she saw many flowers that reminded her of home. she bought a hibiscus and went home. Her and her mother planted it, after saeng realized the flower could make it through the winter. She looked up to see many birds flying overhead and she realized that she has adapted to her life in LOCATION1. The hibiscus has given her the will to survive and she knows she can adapt to life in LOCATION1. The point the author wanted to get across was that the hibiscus gave courage and hope to retake her drivers test and continue surviving in LOCATION1.",0
"The obstacles the builders of the Empire State Building faced in attempting to allow dirigible to dock there are lack of a suitable landing area. In the excerpt they said ""The one obstacle was their expanded use in New York City was the lack of a suitable landing area"". Another obstacle was the climate like wind pressure. For example they said ""The stress of the dirigibles load and wind pressure would have to be transmitted all the way to the building's foundation, which was nearly eleven hundred feet below"". The next obstacle is dirigibles from outside of the United States. The dirigibles German's use hydrogen which is flammable. They said ""Most dirigibles from outside of the United States use hydrogen rather than helium, and hydrogen is highly flammable. Thats obstacles the builders of the Empire State Building faced in attempting to allow dirigible to dock.",0
"Based on the auther in the CAPS1, the mood created by the author was happy and sad, I sead that the mood created by the auther was happy because he lived in a comfortable with made by thier neighborhood was mostly, Spanish, Cuban, and italian immigrants at a time, it was no rasism, no segregation he lived his home peaceful, and the sad thing was that NARCISO RODRIGUEZ learned how to love and the the definition of family and about how to love but he saed that he would never how parents turn house into a simple home.",0
The author is showing that Saeng wants to keep on with her mother's gardening. To take over an elders traditions and what her mother started.,0
"The first time I ever was patient before is when I had to wait DATE1 years to get DATE1 film out of my camera my mom always promises me to get the film but sense her money was use on ??? She told me to wait DATE1 DATE1. So I waited DATE1 DATE1 have crine up and this is what happened I ask my mom again can I get my film out of my camera. She said no because she used her money??? school supples. I was happened to wait another DATE1 DATE1 so DATE1 DATE1 came again. I ask her and she said no because once again she spend her money no paying people back from them helping her out like any dad. So I had to wait until next NUM1 DATE1 so I waited, and waited, and finally NUM1 DATE1 has pass and she forgets so she had to get groceries. So DATE1 I ask her one more time and she said. Yes but she had to pay my dad back on helping her and after that she said after school I??? bringing my film out to buy. So how now told you how??? I have waited to do that also had to get a new diginal camera because it has been droped to many time.",0
"CAPS1 these days are telling kids to go outside instead of vegging out in front of a computer. Computers can but promote bad habits. I try not to use the computer unless I have too for school or to get homework. Please consider the negative effects which are exercising in apropprate content and less interaction with friendsfamily. Yes internets can be used to find diets and exercise plans but if you would just go to the gym to burn of those pounds everything would be just fine! Internet and computers are designed to suck in your brain, and attack you to all the websites and neat little things. It is more effective just to go to a local ORGANIZATION2 or ORGANIZATION1 to work out. I swim on a swim team for a ORGANIZATION2. I love swimming better than going on the computer. It satisfies my personal needs of exercising. I lost NUM1 pounds by just swimming for a month. I will run on the tred mill to help me burn of stress or anger. Gyms are way better than computers. I know most of us have seen something inapropprate on the computer. Yes computers give people jobs but there is no need to post pictures or messages that will hurt peoples feelings. I know the other day I saw a really mean comment that made me feel bad for the victim. I know youtube is trying to stop inappropriate content, so hurray for them. Once you give something to the internet it is lost forever. Yes computers have ways to keep in touch with friends but it is better to CAPS3 or visit in person. Like my CAPS2 always said,"" CAPS3 more, it builds character!"" CAPS4 ever I get the chance I CAPS3 my best buddies instead of using the computer. Kids theses days can be mean with out try. You disconnect yourself from your family. Because computers attrack users, there are times where you don't pay attention to others around you. PERCENT1 of kids donot do there home work because of computers. Thank you for your time. I think computers are bad and everyone would be happy with out them. They help the obesity level in the nation, let cyber bullying and inappronrate content flow around the internet and lastly block you out from the world. ( CAPS5.S someday computers are going to take over the world and you will be sorry you didn't listen to me.)",0
"I would wont computors because it benifits our society. It helps on learn about countries around the world and whats going on. For example if you wanted to no about it's sports, you can just type in name. Also a computer can help you with your education. If you were working on a homework assingment and you needed some help you can just go on the computor. It is also very benifial because student can have lots of fun playing games on the comput say like it's a cold rainy day and there is nothing to do, a kid can get some entertainment by going on the computer. It is also a good way to communicate with you friends. For example, facebook, CAPS3, twitter, and email one all good sources of communication. Also it is good for if you have a xbox or a NUM1 you need a computer you need to hook up a card to your computer so you can play online with your friend. It's good to have computors in school. Is teachers want some students to go on a website to learn something it is a very helpful source. It is also a good in source because in school if your working on this big project a computer can help you do it. I hope these one all good reason to have computer in our society, and it will benifit us in a number a differnt ways",0
"CAPS1 I can see both sides of your argument, on wether computers are important. However, computers have revelotivizied they way we live our lives. Just for a moment, think what would the world be like without computers. I feel the computers one or important aspect of our lives. Computers are espicially important to students and teachers. For instance if a student needed to do a report on LOCATION1, he could look up facts and other things on LOCATION1, then he could condence the facts into a paragraph on a word document, and if he had a question he could email his teachers. Finaly he, could print out the finished report. All that, without having to get up and bother his parrents to go to the bookstore and pay NUM1 on a book that he will probably read one time. Also if he had a question there would be no comunication outside of school. Anothe example of students using computers is online textbooks, which spares them of logging heavy texbooks home. Because I know computers have helped me in school and more work much easier. Secondly, PERCENT1 of busnesses say that they use computer daily, and some agree that without computer, their busnesses would fail. Computer make busnes much easier, espically with the busness monoging and file keeping programs that are oidible. On a computer, busnesses can store customer information, comppare income, and keep stock of inventary without having a cluttered pile or file cobinet. Computers can also saave buseness money because that con cut out jobs such as record keeper. Also busnesses con save time of having meeting via web cams instead of having people drive from state to state for one meeting then do it next monet and the month after; and they coud emall impertant things such as sales projections and other things as well. Computers are also important and helpful in the home. People can do grocery shopping from the home they can order pizza online and they can go shopping online. Also, people can pay their bills online which saves paper. Lets say this, a moter, has a child! who is sick and she wants to know the to heal him, what to feel him, and what medicine to give hime. She can look all this up on the computer and bookmail the websites for next time. Then her other child comes provide, and she wants to find a health snork. She can feed him which she ca do online. Next she ways to make chicken fried rice,out she wnet know how, she can look up the recipe online. Finaly after dinner she need to cleen a stain on the carpet but it wont come out so she buys a carpet cleener from the web. Computers have just moderthy mothers day so much easier. Without computers our lives would be much harder. If we didnt have computers if the person who a report on LOCATION1 would have failed, the sick child would have not, the hungry child would have been fed unhealthy food, and MONTH1 would fail. coputers are an important afect of our lives.",0
The author concludes the story with that paragraph because Saeng failed the test and in the spring she will take the test over.,0
The author concluded the story with that paragraph because that was how he wanted the story to end. He wanted to end the story with her talking to herself.,0
"Honestly there's alot of books and magagives that need to be taking off the self. I can remember in the sixth grade going to the schools library and picking up a book that not only told me wha weed was it told me how to grow it! Also alot of book refer to drug and sex now a days and  absolutly hate it! The last book I checked out, even though it is been a while sence ive checked one out, had enough referances to sex that i could honestly say I thought I was read a porn magazine.     Our schools really need to watch what they put onto there selfs. I mean come on sixth graders shouldnt even be able know what weed is! Let alone read about it in school! maybe that why kids get interested in drugs and achole at such an early age. The book I read didnt have any negative satments about the weed. what makes anyone think that a book like that would keep kids from doing drugs?     Like I said before alot of book in schools and pubic librarys have books that refer a lot to drugs and sex. They have books now in our library that tell you what the drugs are, what kind of high it'll give you. And were you can buy the crap to make them!     Ok I know im in highschool but you should have book that seem like pron magazines. The book i read have pictures of postions in it! it broke everything down into details! It even gave websites on the back of the book. And that my friends is not alright. Its just sad.     It is just starting to scare me about what kind of stuff my little brother and little sister could be reading. Doesn't it scare you? I know I dont want my siblings to be reading about drugs and sex in detail. Let alont them reading about it at all. just take the books off the schools and pubic librarys selfs. Hardly anyone will read them anyway. And if they do its by accident like mine incounters where",0
"When the biker listened to the old folks he had confidence. He biked to the first town but it was like a ghost town. A town is a town. soon after that, he did not see anything. No cars, buildings, or anything. He was getting sad and dehydrated. The old men swore there was a town coming up so he put his trust and confidence in him once again. He saw a building  coming up, but it was just an old wore down factory. He thought he was let down. He was sure he was going to die, right there right now. He than saw a siga for a fish comp! He was overjoyed! The place was real to! He thought of them as his savior! The settings effect the cyclist tremendously.",0
"In the story winter Hibiscus, the author included important part at the end that saeng vowed. The reason why she said that is because when everything in her life starts up again she will love her life again, she will be alot happier person.",0
"I believe computers have a positive effect on people. They teach hand-eye coordination. Computers give people the ability to learn about far away places and people. They even allow people to talk online. Computers are a very usefull piece of machinery. Computers teach hand-eye coordination. When your in school, you need to type lots of CAPS1 prompts, CAPS2 labs, and CAPS3 CAPS4 vocab. Computers help us do that. Typing fast and correctly takes practice. Typing without looking at the keyboard is hand-eye coordination. This will help us later on in life also. Whether it's typing term papers in high school or your application essay for college, you will need the help of computers. Computers give people the ability to learn about far away places. NUM1 years ago I look a trip to LOCATION3 for the first time. I didn't know a lot about the history of LOCATION3 so I sat down at my desk and turned on my computer. Suddenly, it was like I was in LOCATION3! I read about the delicious food and rich culture. I took a virtual tour of the CAPS5 CAPS6 and the great CAPS7. I heard CAPS8 music and learned some CAPS8. In just NUM2 hour I visited LOCATION3 right from my very own house! Computers can take you on a magical journey to a far away country. Computers allow people to talk to online with other people. This is a very good thing. I have cousins who live in LOCATION2 and because of the NUM3 hour time difference, its not always easy to talk on the phone so we use the computer. My family will send e-mails back and forth with them. Sometimes we will even video chat! CAPS3 networking sights accesible by computer such as CAPS10 or CAPS11 allow us to talk to people who we don't regularly see. On CAPS11 you can even talk to your favorite stars or musicians. Computers let us keep in touch with others. Computers have a positive effect on people. Some experts MONTH1 say that people spend too much time on the computer and while that MONTH1 be true to some people, its not true to everyone. We still exersise, and spend time outside. We still interact with family and friends but know we are also able to do so on the computer. More and more people using computer is a good thing.",0
"CAPS2 the world there are people who censor what their people read and write, these works are oftenly produced by communist and socialist governments. Here in LOCATION1 we have the right to say,read, and write what we want,about anybody or anything. Censoship does exist in the LOCATION1, and it is in the form of opoion that it exists.     I have read artricles in the paper about how text books have covered up the truth,due to what is politicaly correct. I have heard of libaries taking down books that have a very strong political opoion, often these are books written by conservitives.I have read about books coming out with the only intention of slamming,proabable presidential nomanees. Being a conservitive myself,I do not believe that these books should not be in book stores,libaries, or other public venues.     I believe this because in LOCATION1 we have freedom of press and,for these books not to reach the public is against that right and,the free-flow of ideas.You MONTH1 ask way I believe this? I believe this because I too want others to hear and read about my ideas, on how to obtain life,liberty, and the pursuit of happiness.      Now that PERSON1, is why all books should be in our libaries.I agree with a restricted section where certain books should be stored,so little children will not get a hold of NUM1 I would like this paper to put an article out about these thoughts. We the ORGANIZATION1 are a republic,and we for over NUM2 years have encouraged the free-flow of ideas.Why stop now?thank you PERSON2",0
